uid	vid	time
18264	4b46cdc4f964a520732826e3	1343130352
4817	4b46cdc4f964a520732826e3	1343130352
9726	4b46cdc4f964a520732826e3	1343130352
16226	4b46cdc4f964a520732826e3	1343130352
1265	4b46cdc4f964a520732826e3	1343130352
8116	4b46cdc4f964a520732826e3	1343130352
18821	4b46cdc4f964a520732826e3	1343130352
6730	4b46cdc4f964a520732826e3	1343130352
6512	4b46cdc4f964a520732826e3	1343130352
16712	4b46cdc4f964a520732826e3	1343130352
8502	4b46cdc4f964a520732826e3	1343130352
6128	4b46cdc4f964a520732826e3	1343130352
6028	4b46cdc4f964a520732826e3	1343130352
5524	4b46cdc4f964a520732826e3	1343130352
3406	4b46cdc4f964a520732826e3	1343130352
4965	4b46cdc4f964a520732826e3	1343130352
5777	4b46cdc4f964a520732826e3	1343130352
9762	4b46cdc4f964a520732826e3	1343130352
9805	4b46cdc4f964a520732826e3	1343130352
18324	4b46cdc4f964a520732826e3	1343130352
14823	4b46cdc4f964a520732826e3	1343130352
6010	4b46cdc4f964a520732826e3	1343130352
19051	4b46cdc4f964a520732826e3	1343130352
2022	4b46cdc4f964a520732826e3	1343130352
3943	4b46cdc4f964a520732826e3	1343130352
7748	4b46cdc4f964a520732826e3	1343130352
11017	4b46cdc4f964a520732826e3	1343130352
18981	4b46cdc4f964a520732826e3	1343130352
10185	4b46cdc4f964a520732826e3	1343130352
9165	4b46cdc4f964a520732826e3	1343130352
19857	4b46cdc4f964a520732826e3	1343130352
13245	4b46cdc4f964a520732826e3	1343130352
3338	4b46cdc4f964a520732826e3	1343130352
6901	4b46cdc4f964a520732826e3	1343130352
15808	4b46cdc4f964a520732826e3	1343130352
14724	4b46cdc4f964a520732826e3	1343130352
11466	4b46cdc4f964a520732826e3	1343130352
19098	4b46cdc4f964a520732826e3	1343130352
15624	4b46cdc4f964a520732826e3	1343130352
7436	4b46cdc4f964a520732826e3	1343130352
15869	4b46cdc4f964a520732826e3	1343130352
15272	4b46cdc4f964a520732826e3	1343130352
13955	4b46cdc4f964a520732826e3	1343130352
4238	4b46cdc4f964a520732826e3	1343130352
17857	4b46cdc4f964a520732826e3	1343130352
1889	4b46cdc4f964a520732826e3	1343130352
14863	4b46cdc4f964a520732826e3	1343130352
12238	4b46cdc4f964a520732826e3	1343130352
7520	4b46cdc4f964a520732826e3	1343130352
11001	4b46cdc4f964a520732826e3	1343130352
14827	4b46cdc4f964a520732826e3	1343130352
10434	4b46cdc4f964a520732826e3	1343130352
9894	4b46cdc4f964a520732826e3	1343130352
15674	4b46cdc4f964a520732826e3	1343130352
517	4b46cdc4f964a520732826e3	1343130352
109	4b46cdc4f964a520732826e3	1343130352
18097	4b46cdc4f964a520732826e3	1343130352
8670	4b46cdc4f964a520732826e3	1343130352
19540	4b46cdc4f964a520732826e3	1343130352
13155	4b46cdc4f964a520732826e3	1343130352
8852	4b46cdc4f964a520732826e3	1343130352
5976	4b46cdc4f964a520732826e3	1343130352
12567	4b46cdc4f964a520732826e3	1343130352
17378	4b46cdc4f964a520732826e3	1343130352
10477	4b46cdc4f964a520732826e3	1343130352
1345	4b46cdc4f964a520732826e3	1343130352
17378	4e895343d5fbe29bfafc851c	1343130387
16892	4e895343d5fbe29bfafc851c	1343130387
19170	4e895343d5fbe29bfafc851c	1343130387
15652	4e895343d5fbe29bfafc851c	1343130387
9638	4e895343d5fbe29bfafc851c	1343130387
3269	4e895343d5fbe29bfafc851c	1343130387
9186	4e895343d5fbe29bfafc851c	1343130387
4687	4e895343d5fbe29bfafc851c	1343130387
15266	4e895343d5fbe29bfafc851c	1343130387
19842	4e895343d5fbe29bfafc851c	1343130387
5125	4e895343d5fbe29bfafc851c	1343130387
13740	4e895343d5fbe29bfafc851c	1343130387
17771	4e895343d5fbe29bfafc851c	1343130387
4276	4e895343d5fbe29bfafc851c	1343130387
4033	4e895343d5fbe29bfafc851c	1343130387
13313	4e895343d5fbe29bfafc851c	1343130387
12163	4e895343d5fbe29bfafc851c	1343130387
4816	4e895343d5fbe29bfafc851c	1343130387
15230	4e895343d5fbe29bfafc851c	1343130387
17637	4e895343d5fbe29bfafc851c	1343130387
19801	4e895343d5fbe29bfafc851c	1343130387
17390	4e895343d5fbe29bfafc851c	1343130387
1250	4e895343d5fbe29bfafc851c	1343130387
9607	4e895343d5fbe29bfafc851c	1343130387
10164	4e895343d5fbe29bfafc851c	1343130387
5592	4e895343d5fbe29bfafc851c	1343130387
10963	4e895343d5fbe29bfafc851c	1343130387
18259	4e895343d5fbe29bfafc851c	1343130387
10270	4e895343d5fbe29bfafc851c	1343130387
475	4e895343d5fbe29bfafc851c	1343130387
5930	4e895343d5fbe29bfafc851c	1343130387
4585	4e895343d5fbe29bfafc851c	1343130387
13626	4e895343d5fbe29bfafc851c	1343130387
19993	4e895343d5fbe29bfafc851c	1343130387
18010	4e895343d5fbe29bfafc851c	1343130387
7059	4e895343d5fbe29bfafc851c	1343130387
14615	4e895343d5fbe29bfafc851c	1343130387
8906	4e895343d5fbe29bfafc851c	1343130387
2543	4e895343d5fbe29bfafc851c	1343130387
7311	4e895343d5fbe29bfafc851c	1343130387
2450	4e895343d5fbe29bfafc851c	1343130387
719	4e895343d5fbe29bfafc851c	1343130387
18176	4e895343d5fbe29bfafc851c	1343130387
4794	4e895343d5fbe29bfafc851c	1343130387
3634	4e895343d5fbe29bfafc851c	1343130387
18659	4e895343d5fbe29bfafc851c	1343130387
17501	4e895343d5fbe29bfafc851c	1343130387
12609	4e895343d5fbe29bfafc851c	1343130387
15939	4e895343d5fbe29bfafc851c	1343130387
18192	4e895343d5fbe29bfafc851c	1343130387
1483	4e895343d5fbe29bfafc851c	1343130387
1534	4e895343d5fbe29bfafc851c	1343130387
389	4e895343d5fbe29bfafc851c	1343130387
17337	4e895343d5fbe29bfafc851c	1343130387
3260	4e895343d5fbe29bfafc851c	1343130387
18621	4e895343d5fbe29bfafc851c	1343130387
12507	4e895343d5fbe29bfafc851c	1343130387
7078	4e895343d5fbe29bfafc851c	1343130387
10058	4e895343d5fbe29bfafc851c	1343130387
8104	4e895343d5fbe29bfafc851c	1343130387
10057	4e895343d5fbe29bfafc851c	1343130387
16087	4e895343d5fbe29bfafc851c	1343130387
17083	4e895343d5fbe29bfafc851c	1343130387
14259	4e895343d5fbe29bfafc851c	1343130387
14802	4e895343d5fbe29bfafc851c	1343130387
1697	4e895343d5fbe29bfafc851c	1343130387
7429	4e895343d5fbe29bfafc851c	1343130387
1280	4e895343d5fbe29bfafc851c	1343130387
1433	4e895343d5fbe29bfafc851c	1343130387
15699	4e895343d5fbe29bfafc851c	1343130387
11551	4e895343d5fbe29bfafc851c	1343130387
17738	4e895343d5fbe29bfafc851c	1343130387
11522	4e895343d5fbe29bfafc851c	1343130387
15825	4e895343d5fbe29bfafc851c	1343130387
10958	4e895343d5fbe29bfafc851c	1343130387
17784	4e895343d5fbe29bfafc851c	1343130387
10281	4e895343d5fbe29bfafc851c	1343130387
9058	4e895343d5fbe29bfafc851c	1343130387
18462	4e895343d5fbe29bfafc851c	1343130387
9623	4e895343d5fbe29bfafc851c	1343130387
10326	4e895343d5fbe29bfafc851c	1343130387
4351	4e895343d5fbe29bfafc851c	1343130387
5634	4e895343d5fbe29bfafc851c	1343130387
14705	4e895343d5fbe29bfafc851c	1343130387
4791	4e895343d5fbe29bfafc851c	1343130387
10132	4e895343d5fbe29bfafc851c	1343130387
2666	4e895343d5fbe29bfafc851c	1343130387
947	4e895343d5fbe29bfafc851c	1343130387
407	4e895343d5fbe29bfafc851c	1343130387
15249	4e752aa445ddd4323fa05253	1343130407
10531	4e752aa445ddd4323fa05253	1343130407
18878	4e752aa445ddd4323fa05253	1343130407
13534	4e752aa445ddd4323fa05253	1343130407
10993	4e752aa445ddd4323fa05253	1343130407
9955	4e752aa445ddd4323fa05253	1343130407
18612	4e752aa445ddd4323fa05253	1343130407
9855	4e752aa445ddd4323fa05253	1343130407
18144	4e752aa445ddd4323fa05253	1343130407
7016	4e752aa445ddd4323fa05253	1343130407
5031	4e752aa445ddd4323fa05253	1343130407
17646	4e752aa445ddd4323fa05253	1343130407
17054	4e752aa445ddd4323fa05253	1343130407
6218	4e752aa445ddd4323fa05253	1343130407
1269	4e752aa445ddd4323fa05253	1343130407
13794	4e752aa445ddd4323fa05253	1343130407
4498	4e752aa445ddd4323fa05253	1343130407
13776	4e752aa445ddd4323fa05253	1343130407
1022	4e752aa445ddd4323fa05253	1343130407
11881	4e752aa445ddd4323fa05253	1343130407
4174	4e752aa445ddd4323fa05253	1343130407
18827	4e752aa445ddd4323fa05253	1343130407
15253	4e752aa445ddd4323fa05253	1343130407
151	4e752aa445ddd4323fa05253	1343130407
19747	4e752aa445ddd4323fa05253	1343130407
1615	4e752aa445ddd4323fa05253	1343130407
9432	4e752aa445ddd4323fa05253	1343130407
17362	4e752aa445ddd4323fa05253	1343130407
10084	4e752aa445ddd4323fa05253	1343130407
7606	4e752aa445ddd4323fa05253	1343130407
3518	4e752aa445ddd4323fa05253	1343130407
8226	4e752aa445ddd4323fa05253	1343130407
17521	4e752aa445ddd4323fa05253	1343130407
18396	4e752aa445ddd4323fa05253	1343130407
6902	4e752aa445ddd4323fa05253	1343130407
10747	4e752aa445ddd4323fa05253	1343130407
12022	4e752aa445ddd4323fa05253	1343130407
2853	4e752aa445ddd4323fa05253	1343130407
13934	4e752aa445ddd4323fa05253	1343130407
3785	4e752aa445ddd4323fa05253	1343130407
4487	4e752aa445ddd4323fa05253	1343130407
16629	4e752aa445ddd4323fa05253	1343130407
3527	4e752aa445ddd4323fa05253	1343130407
3689	4e752aa445ddd4323fa05253	1343130407
493	4e752aa445ddd4323fa05253	1343130407
17798	4e752aa445ddd4323fa05253	1343130407
15718	4e752aa445ddd4323fa05253	1343130407
19029	4e752aa445ddd4323fa05253	1343130407
13956	4e752aa445ddd4323fa05253	1343130407
8537	4e752aa445ddd4323fa05253	1343130407
7347	4e752aa445ddd4323fa05253	1343130407
17538	4e752aa445ddd4323fa05253	1343130407
14986	4e752aa445ddd4323fa05253	1343130407
5500	4e752aa445ddd4323fa05253	1343130407
3578	4e752aa445ddd4323fa05253	1343130407
15730	4e752aa445ddd4323fa05253	1343130407
13075	4e752aa445ddd4323fa05253	1343130407
6689	4e752aa445ddd4323fa05253	1343130407
2006	4e752aa445ddd4323fa05253	1343130407
13226	4e752aa445ddd4323fa05253	1343130407
6006	4e752aa445ddd4323fa05253	1343130407
3629	4e752aa445ddd4323fa05253	1343130407
3778	4e752aa445ddd4323fa05253	1343130407
17335	4e752aa445ddd4323fa05253	1343130407
12413	4e752aa445ddd4323fa05253	1343130407
3298	4e752aa445ddd4323fa05253	1343130407
15978	4e752aa445ddd4323fa05253	1343130407
18976	4e752aa445ddd4323fa05253	1343130407
8818	4e752aa445ddd4323fa05253	1343130407
8800	4e752aa445ddd4323fa05253	1343130407
15405	4e752aa445ddd4323fa05253	1343130407
1551	4e752aa445ddd4323fa05253	1343130407
7848	4e752aa445ddd4323fa05253	1343130407
3315	4e752aa445ddd4323fa05253	1343130407
3120	4e752aa445ddd4323fa05253	1343130407
10746	4e752aa445ddd4323fa05253	1343130407
18365	4e752aa445ddd4323fa05253	1343130407
15475	4e752aa445ddd4323fa05253	1343130407
13958	4e752aa445ddd4323fa05253	1343130407
3083	4e752aa445ddd4323fa05253	1343130407
3289	4e752aa445ddd4323fa05253	1343130407
1333	4e752aa445ddd4323fa05253	1343130407
6347	4e752aa445ddd4323fa05253	1343130407
11884	4e752aa445ddd4323fa05253	1343130407
17863	4e752aa445ddd4323fa05253	1343130407
3733	4e752aa445ddd4323fa05253	1343130407
12681	4e752aa445ddd4323fa05253	1343130407
9440	4b6ee75af964a52011d02ce3	1343130442
11614	4b6ee75af964a52011d02ce3	1343130442
12454	4b6ee75af964a52011d02ce3	1343130442
3554	4b6ee75af964a52011d02ce3	1343130442
4829	4b6ee75af964a52011d02ce3	1343130442
16985	4b6ee75af964a52011d02ce3	1343130442
202	4b6ee75af964a52011d02ce3	1343130442
10873	4b6ee75af964a52011d02ce3	1343130442
2204	4b6ee75af964a52011d02ce3	1343130442
11738	4b6ee75af964a52011d02ce3	1343130442
17246	4b6ee75af964a52011d02ce3	1343130442
19311	4b6ee75af964a52011d02ce3	1343130442
18212	4b6ee75af964a52011d02ce3	1343130442
2584	4b6ee75af964a52011d02ce3	1343130442
13795	4b6ee75af964a52011d02ce3	1343130442
6183	4b6ee75af964a52011d02ce3	1343130442
19605	4b6ee75af964a52011d02ce3	1343130442
5403	4b6ee75af964a52011d02ce3	1343130442
15365	4b6ee75af964a52011d02ce3	1343130442
17129	4b6ee75af964a52011d02ce3	1343130442
4975	4b6ee75af964a52011d02ce3	1343130442
14336	4b6ee75af964a52011d02ce3	1343130442
17295	4b6ee75af964a52011d02ce3	1343130442
259	4b6ee75af964a52011d02ce3	1343130442
2733	4b6ee75af964a52011d02ce3	1343130442
10269	4b6ee75af964a52011d02ce3	1343130442
13093	4b6ee75af964a52011d02ce3	1343130442
17468	4b6ee75af964a52011d02ce3	1343130442
19242	4b6ee75af964a52011d02ce3	1343130442
8784	4b6ee75af964a52011d02ce3	1343130442
9724	4b6ee75af964a52011d02ce3	1343130442
8226	4b6ee75af964a52011d02ce3	1343130442
15631	4b6ee75af964a52011d02ce3	1343130442
12090	4b6ee75af964a52011d02ce3	1343130442
7691	4b6ee75af964a52011d02ce3	1343130442
19516	4b6ee75af964a52011d02ce3	1343130442
17819	4b6ee75af964a52011d02ce3	1343130442
12476	4b6ee75af964a52011d02ce3	1343130442
12503	4b6ee75af964a52011d02ce3	1343130442
17953	4b6ee75af964a52011d02ce3	1343130442
7686	4b6ee75af964a52011d02ce3	1343130442
7378	4b6ee75af964a52011d02ce3	1343130442
6131	4b6ee75af964a52011d02ce3	1343130442
1186	4b6ee75af964a52011d02ce3	1343130442
19596	4b6ee75af964a52011d02ce3	1343130442
9988	4b6ee75af964a52011d02ce3	1343130442
4554	4b6ee75af964a52011d02ce3	1343130442
1140	4b6ee75af964a52011d02ce3	1343130442
16736	4b6ee75af964a52011d02ce3	1343130442
7903	4b6ee75af964a52011d02ce3	1343130442
6274	4b6ee75af964a52011d02ce3	1343130442
13415	4b6ee75af964a52011d02ce3	1343130442
16807	4b6ee75af964a52011d02ce3	1343130442
17763	4b6ee75af964a52011d02ce3	1343130442
1319	4b6ee75af964a52011d02ce3	1343130442
14085	4b6ee75af964a52011d02ce3	1343130442
18316	4b6ee75af964a52011d02ce3	1343130442
13568	4b6ee75af964a52011d02ce3	1343130442
7911	4b6ee75af964a52011d02ce3	1343130442
6981	4b6ee75af964a52011d02ce3	1343130442
8956	4b6ee75af964a52011d02ce3	1343130442
15903	4b6ee75af964a52011d02ce3	1343130442
7878	4b6ee75af964a52011d02ce3	1343130442
10727	4b6ee75af964a52011d02ce3	1343130442
12831	4b6ee75af964a52011d02ce3	1343130442
16684	4b6ee75af964a52011d02ce3	1343130442
13160	4b6ee75af964a52011d02ce3	1343130442
6465	4b6ee75af964a52011d02ce3	1343130442
2489	4b6ee75af964a52011d02ce3	1343130442
1729	4b6ee75af964a52011d02ce3	1343130442
14075	4b6ee75af964a52011d02ce3	1343130442
10477	4b6ee75af964a52011d02ce3	1343130442
1113	4b6ee75af964a52011d02ce3	1343130442
4830	4b6ee75af964a52011d02ce3	1343130442
5492	4b6ee75af964a52011d02ce3	1343130442
12186	4b6ee75af964a52011d02ce3	1343130442
2834	4b6ee75af964a52011d02ce3	1343130442
7410	4b6ee75af964a52011d02ce3	1343130442
10737	4b6ee75af964a52011d02ce3	1343130442
5568	4b6ee75af964a52011d02ce3	1343130442
7318	4b6ee75af964a52011d02ce3	1343130442
19671	4b6ee75af964a52011d02ce3	1343130442
1454	4b6ee75af964a52011d02ce3	1343130442
5144	4b6ee75af964a52011d02ce3	1343130442
15492	4b6ee75af964a52011d02ce3	1343130442
18950	4b6ee75af964a52011d02ce3	1343130442
13755	4b6ee75af964a52011d02ce3	1343130442
16374	4b6ee75af964a52011d02ce3	1343130442
9529	4b6ee75af964a52011d02ce3	1343130442
17566	4b6ee75af964a52011d02ce3	1343130442
8205	4b6ee75af964a52011d02ce3	1343130442
8228	4b6ee75af964a52011d02ce3	1343130442
12351	4b6ee75af964a52011d02ce3	1343130442
1955	4b6ee75af964a52011d02ce3	1343130442
16741	4b6ee75af964a52011d02ce3	1343130442
10032	4b6ee75af964a52011d02ce3	1343130442
18107	4b6ee75af964a52011d02ce3	1343130442
3635	4b6ee75af964a52011d02ce3	1343130442
4780	4b6ee75af964a52011d02ce3	1343130442
14527	4b6ee75af964a52011d02ce3	1343130442
1909	4b6ee75af964a52011d02ce3	1343130442
12276	4b6ee75af964a52011d02ce3	1343130442
13078	4b6ee75af964a52011d02ce3	1343130442
1897	4b6ee75af964a52011d02ce3	1343130442
17420	4b6ee75af964a52011d02ce3	1343130442
1674	4b6ee75af964a52011d02ce3	1343130442
18122	4d9085bad00a6ea8938ce54f	1343130467
11669	4d9085bad00a6ea8938ce54f	1343130467
19345	4d9085bad00a6ea8938ce54f	1343130467
10631	4d9085bad00a6ea8938ce54f	1343130467
16515	4d9085bad00a6ea8938ce54f	1343130467
16686	4d9085bad00a6ea8938ce54f	1343130467
10247	4d9085bad00a6ea8938ce54f	1343130467
11741	4d9085bad00a6ea8938ce54f	1343130467
8876	4d9085bad00a6ea8938ce54f	1343130467
18847	4d9085bad00a6ea8938ce54f	1343130467
1337	4d9085bad00a6ea8938ce54f	1343130467
14952	4d9085bad00a6ea8938ce54f	1343130467
19316	4d9085bad00a6ea8938ce54f	1343130467
3516	4d9085bad00a6ea8938ce54f	1343130467
7685	4d9085bad00a6ea8938ce54f	1343130467
5665	4d9085bad00a6ea8938ce54f	1343130467
2898	4d9085bad00a6ea8938ce54f	1343130467
17416	4d9085bad00a6ea8938ce54f	1343130467
15803	4d9085bad00a6ea8938ce54f	1343130467
10304	4d9085bad00a6ea8938ce54f	1343130467
5681	4d9085bad00a6ea8938ce54f	1343130467
17822	4d9085bad00a6ea8938ce54f	1343130467
4651	4d9085bad00a6ea8938ce54f	1343130467
6486	4d9085bad00a6ea8938ce54f	1343130467
5299	4d9085bad00a6ea8938ce54f	1343130467
4447	4d9085bad00a6ea8938ce54f	1343130467
18301	4d9085bad00a6ea8938ce54f	1343130467
16874	4d9085bad00a6ea8938ce54f	1343130467
12022	4d9085bad00a6ea8938ce54f	1343130467
13785	4d9085bad00a6ea8938ce54f	1343130467
19749	4d9085bad00a6ea8938ce54f	1343130467
18364	4d9085bad00a6ea8938ce54f	1343130467
7753	4d9085bad00a6ea8938ce54f	1343130467
5550	4d9085bad00a6ea8938ce54f	1343130467
17671	4d9085bad00a6ea8938ce54f	1343130467
8730	4d9085bad00a6ea8938ce54f	1343130467
4231	4d9085bad00a6ea8938ce54f	1343130467
14734	4d9085bad00a6ea8938ce54f	1343130467
6278	4d9085bad00a6ea8938ce54f	1343130467
18927	4d9085bad00a6ea8938ce54f	1343130467
9081	4d9085bad00a6ea8938ce54f	1343130467
5312	4d9085bad00a6ea8938ce54f	1343130467
10032	4d9085bad00a6ea8938ce54f	1343130467
11503	4d9085bad00a6ea8938ce54f	1343130467
6215	4d9085bad00a6ea8938ce54f	1343130467
10449	4d9085bad00a6ea8938ce54f	1343130467
15574	4d9085bad00a6ea8938ce54f	1343130467
15733	4d9085bad00a6ea8938ce54f	1343130467
3073	4d9085bad00a6ea8938ce54f	1343130467
2968	4d9085bad00a6ea8938ce54f	1343130467
6279	4d9085bad00a6ea8938ce54f	1343130467
10832	4d9085bad00a6ea8938ce54f	1343130467
12017	4d9085bad00a6ea8938ce54f	1343130467
8486	4d9085bad00a6ea8938ce54f	1343130467
8461	4d9085bad00a6ea8938ce54f	1343130467
9815	4d9085bad00a6ea8938ce54f	1343130467
8805	4d9085bad00a6ea8938ce54f	1343130467
2132	4d9085bad00a6ea8938ce54f	1343130467
10756	4d9085bad00a6ea8938ce54f	1343130467
2714	4d9085bad00a6ea8938ce54f	1343130467
16929	4d9085bad00a6ea8938ce54f	1343130467
2603	4d9085bad00a6ea8938ce54f	1343130467
11760	4d9085bad00a6ea8938ce54f	1343130467
10190	4d9085bad00a6ea8938ce54f	1343130467
18153	4d9085bad00a6ea8938ce54f	1343130467
8037	4d9085bad00a6ea8938ce54f	1343130467
15183	4d9085bad00a6ea8938ce54f	1343130467
12811	4d9085bad00a6ea8938ce54f	1343130467
15164	4d9085bad00a6ea8938ce54f	1343130467
14264	4d9085bad00a6ea8938ce54f	1343130467
