uid	vid	time
6079	4e77e40118387f865961f673	1353209207
17699	4e77e40118387f865961f673	1353209207
15749	4e77e40118387f865961f673	1353209207
16988	4e77e40118387f865961f673	1353209207
12564	4e77e40118387f865961f673	1353209207
9301	4e77e40118387f865961f673	1353209207
6072	42225f00f964a520ae1f1fe3	1353209262
5069	42225f00f964a520ae1f1fe3	1353209262
8724	42225f00f964a520ae1f1fe3	1353209262
5590	42225f00f964a520ae1f1fe3	1353209262
19109	42225f00f964a520ae1f1fe3	1353209262
2019	42225f00f964a520ae1f1fe3	1353209262
1773	42225f00f964a520ae1f1fe3	1353209262
7991	42225f00f964a520ae1f1fe3	1353209262
11876	42225f00f964a520ae1f1fe3	1353209262
15274	42225f00f964a520ae1f1fe3	1353209262
9650	42225f00f964a520ae1f1fe3	1353209262
3251	42225f00f964a520ae1f1fe3	1353209262
19801	42225f00f964a520ae1f1fe3	1353209262
577	42225f00f964a520ae1f1fe3	1353209262
13635	42225f00f964a520ae1f1fe3	1353209262
16186	42225f00f964a520ae1f1fe3	1353209262
16742	42225f00f964a520ae1f1fe3	1353209262
14225	42225f00f964a520ae1f1fe3	1353209262
9254	42225f00f964a520ae1f1fe3	1353209262
3884	42225f00f964a520ae1f1fe3	1353209262
4685	42225f00f964a520ae1f1fe3	1353209262
8769	42225f00f964a520ae1f1fe3	1353209262
17958	42225f00f964a520ae1f1fe3	1353209262
14126	42225f00f964a520ae1f1fe3	1353209262
12636	42225f00f964a520ae1f1fe3	1353209262
10065	42225f00f964a520ae1f1fe3	1353209262
18112	42225f00f964a520ae1f1fe3	1353209262
1193	42225f00f964a520ae1f1fe3	1353209262
3095	42225f00f964a520ae1f1fe3	1353209262
5110	42225f00f964a520ae1f1fe3	1353209262
10148	42225f00f964a520ae1f1fe3	1353209262
15760	42225f00f964a520ae1f1fe3	1353209262
13186	42225f00f964a520ae1f1fe3	1353209262
14854	42225f00f964a520ae1f1fe3	1353209262
19626	42225f00f964a520ae1f1fe3	1353209262
9902	42225f00f964a520ae1f1fe3	1353209262
8417	42225f00f964a520ae1f1fe3	1353209262
17383	42225f00f964a520ae1f1fe3	1353209262
2716	42225f00f964a520ae1f1fe3	1353209262
