uid	vid	time
15552	4ccba1a9063a721efa3d899a	1357572916
16909	4ccba1a9063a721efa3d899a	1357572916
18487	4ccba1a9063a721efa3d899a	1357572916
11488	4ccba1a9063a721efa3d899a	1357572916
16108	4ccba1a9063a721efa3d899a	1357572916
708	4ccba1a9063a721efa3d899a	1357572916
16729	4ccba1a9063a721efa3d899a	1357572916
4130	4ccba1a9063a721efa3d899a	1357572916
11141	4ccba1a9063a721efa3d899a	1357572916
8908	4ccba1a9063a721efa3d899a	1357572916
6592	4ccba1a9063a721efa3d899a	1357572916
6424	4ccba1a9063a721efa3d899a	1357572916
3083	4ccba1a9063a721efa3d899a	1357572916
6318	4ccba1a9063a721efa3d899a	1357572916
12609	4ccba1a9063a721efa3d899a	1357572916
10097	4ccba1a9063a721efa3d899a	1357572916
8609	4ccba1a9063a721efa3d899a	1357572916
19982	4ccba1a9063a721efa3d899a	1357572916
13038	4ccba1a9063a721efa3d899a	1357572916
13170	4ccba1a9063a721efa3d899a	1357572916
3988	4ccba1a9063a721efa3d899a	1357572916
15708	4ccba1a9063a721efa3d899a	1357572916
3766	4ccba1a9063a721efa3d899a	1357572916
3181	4ccba1a9063a721efa3d899a	1357572916
8789	4ccba1a9063a721efa3d899a	1357572916
5576	4ccba1a9063a721efa3d899a	1357572916
18568	4ccba1a9063a721efa3d899a	1357572916
16919	4ccba1a9063a721efa3d899a	1357572916
10851	4ccba1a9063a721efa3d899a	1357572916
3210	4ccba1a9063a721efa3d899a	1357572916
9407	4ccba1a9063a721efa3d899a	1357572916
5081	4ccba1a9063a721efa3d899a	1357572916
15894	4ccba1a9063a721efa3d899a	1357572916
16086	4ccba1a9063a721efa3d899a	1357572916
17415	4ccba1a9063a721efa3d899a	1357572916
14545	4ccba1a9063a721efa3d899a	1357572916
7177	4ccba1a9063a721efa3d899a	1357572916
4152	4ccba1a9063a721efa3d899a	1357572916
402	4ccba1a9063a721efa3d899a	1357572916
211	4ccba1a9063a721efa3d899a	1357572916
11009	4ccba1a9063a721efa3d899a	1357572916
3709	4ccba1a9063a721efa3d899a	1357572916
1769	4ccba1a9063a721efa3d899a	1357572916
18482	4ccba1a9063a721efa3d899a	1357572916
13687	4ccba1a9063a721efa3d899a	1357572916
12405	4ccba1a9063a721efa3d899a	1357572916
4212	4ccba1a9063a721efa3d899a	1357572916
18541	4ccba1a9063a721efa3d899a	1357572916
14971	4ccba1a9063a721efa3d899a	1357572916
6774	4ccba1a9063a721efa3d899a	1357572916
14505	4ccba1a9063a721efa3d899a	1357572916
12853	4ccba1a9063a721efa3d899a	1357572916
18984	4ccba1a9063a721efa3d899a	1357572916
11466	4ccba1a9063a721efa3d899a	1357572916
18604	4ccba1a9063a721efa3d899a	1357572916
13009	4ccba1a9063a721efa3d899a	1357572916
7224	4ccba1a9063a721efa3d899a	1357572916
1566	4be19a4a594bc928e006acbb	1357572992
1980	4be19a4a594bc928e006acbb	1357572992
6033	4be19a4a594bc928e006acbb	1357572992
4919	4be19a4a594bc928e006acbb	1357572992
15677	4be19a4a594bc928e006acbb	1357572992
1467	4be19a4a594bc928e006acbb	1357572992
11598	4be19a4a594bc928e006acbb	1357572992
58	4be19a4a594bc928e006acbb	1357572992
19609	4be19a4a594bc928e006acbb	1357572992
16657	4be19a4a594bc928e006acbb	1357572992
14705	4be19a4a594bc928e006acbb	1357572992
3490	4be19a4a594bc928e006acbb	1357572992
19201	4be19a4a594bc928e006acbb	1357572992
162	4be19a4a594bc928e006acbb	1357572992
243	4be19a4a594bc928e006acbb	1357572992
12652	4be19a4a594bc928e006acbb	1357572992
636	4be19a4a594bc928e006acbb	1357572992
17404	4be19a4a594bc928e006acbb	1357572992
6484	4be19a4a594bc928e006acbb	1357572992
19856	4be19a4a594bc928e006acbb	1357572992
