uid	vid	time
19932	41156d00f964a520f40b1fe3	1343523418
19057	41156d00f964a520f40b1fe3	1343523418
3412	41156d00f964a520f40b1fe3	1343523418
16619	41156d00f964a520f40b1fe3	1343523418
7285	41156d00f964a520f40b1fe3	1343523418
3161	41156d00f964a520f40b1fe3	1343523418
1659	41156d00f964a520f40b1fe3	1343523418
1370	41156d00f964a520f40b1fe3	1343523418
4647	41156d00f964a520f40b1fe3	1343523418
3950	41156d00f964a520f40b1fe3	1343523418
11031	41156d00f964a520f40b1fe3	1343523418
15765	41156d00f964a520f40b1fe3	1343523418
2480	41156d00f964a520f40b1fe3	1343523418
15281	41156d00f964a520f40b1fe3	1343523418
9864	41156d00f964a520f40b1fe3	1343523418
18401	41156d00f964a520f40b1fe3	1343523418
18650	41156d00f964a520f40b1fe3	1343523418
15580	41156d00f964a520f40b1fe3	1343523418
16567	41156d00f964a520f40b1fe3	1343523418
6368	41156d00f964a520f40b1fe3	1343523418
14207	41156d00f964a520f40b1fe3	1343523418
13752	41156d00f964a520f40b1fe3	1343523418
2574	41156d00f964a520f40b1fe3	1343523418
1888	41156d00f964a520f40b1fe3	1343523418
13172	41156d00f964a520f40b1fe3	1343523418
17267	41156d00f964a520f40b1fe3	1343523418
3557	41156d00f964a520f40b1fe3	1343523418
7768	41156d00f964a520f40b1fe3	1343523418
1834	41156d00f964a520f40b1fe3	1343523418
18917	41156d00f964a520f40b1fe3	1343523418
1475	41156d00f964a520f40b1fe3	1343523418
5272	41156d00f964a520f40b1fe3	1343523418
4258	41156d00f964a520f40b1fe3	1343523418
11985	41156d00f964a520f40b1fe3	1343523418
11206	41156d00f964a520f40b1fe3	1343523418
10698	41156d00f964a520f40b1fe3	1343523418
19265	41156d00f964a520f40b1fe3	1343523418
7248	41156d00f964a520f40b1fe3	1343523418
6306	41156d00f964a520f40b1fe3	1343523418
10680	41156d00f964a520f40b1fe3	1343523418
9323	41156d00f964a520f40b1fe3	1343523418
1098	41156d00f964a520f40b1fe3	1343523418
13432	41156d00f964a520f40b1fe3	1343523418
15525	41156d00f964a520f40b1fe3	1343523418
15128	41156d00f964a520f40b1fe3	1343523418
678	41156d00f964a520f40b1fe3	1343523418
13875	41156d00f964a520f40b1fe3	1343523418
12652	41156d00f964a520f40b1fe3	1343523418
16896	41156d00f964a520f40b1fe3	1343523418
6507	41156d00f964a520f40b1fe3	1343523418
3486	41156d00f964a520f40b1fe3	1343523418
7835	41156d00f964a520f40b1fe3	1343523418
4551	41156d00f964a520f40b1fe3	1343523418
7420	41156d00f964a520f40b1fe3	1343523418
10833	41156d00f964a520f40b1fe3	1343523418
16131	41156d00f964a520f40b1fe3	1343523418
18011	41156d00f964a520f40b1fe3	1343523418
16101	41156d00f964a520f40b1fe3	1343523418
8010	41156d00f964a520f40b1fe3	1343523418
9057	41156d00f964a520f40b1fe3	1343523418
6179	41156d00f964a520f40b1fe3	1343523418
7968	41156d00f964a520f40b1fe3	1343523418
817	41156d00f964a520f40b1fe3	1343523418
15428	41156d00f964a520f40b1fe3	1343523418
2883	41156d00f964a520f40b1fe3	1343523418
16770	41156d00f964a520f40b1fe3	1343523418
3351	41156d00f964a520f40b1fe3	1343523418
17625	41156d00f964a520f40b1fe3	1343523418
9927	41156d00f964a520f40b1fe3	1343523418
8383	41156d00f964a520f40b1fe3	1343523418
13498	41156d00f964a520f40b1fe3	1343523418
4673	41156d00f964a520f40b1fe3	1343523418
5907	41156d00f964a520f40b1fe3	1343523418
8761	41156d00f964a520f40b1fe3	1343523418
14317	41156d00f964a520f40b1fe3	1343523418
6074	41156d00f964a520f40b1fe3	1343523418
