uid	vid	time
3646	4b857281f964a5208b5e31e3	1336928691
6567	4b857281f964a5208b5e31e3	1336928691
10408	4b857281f964a5208b5e31e3	1336928691
13640	4b857281f964a5208b5e31e3	1336928691
408	4b857281f964a5208b5e31e3	1336928691
6291	4b857281f964a5208b5e31e3	1336928691
11227	4b857281f964a5208b5e31e3	1336928691
4699	4b857281f964a5208b5e31e3	1336928691
5956	4b857281f964a5208b5e31e3	1336928691
17484	4b857281f964a5208b5e31e3	1336928691
16088	4b857281f964a5208b5e31e3	1336928691
6238	4b857281f964a5208b5e31e3	1336928691
13305	4b857281f964a5208b5e31e3	1336928691
17933	4b857281f964a5208b5e31e3	1336928691
9073	4b857281f964a5208b5e31e3	1336928691
8576	4b857281f964a5208b5e31e3	1336928691
18241	4b857281f964a5208b5e31e3	1336928691
9762	4b857281f964a5208b5e31e3	1336928691
16606	4b857281f964a5208b5e31e3	1336928691
715	4b857281f964a5208b5e31e3	1336928691
5506	4b857281f964a5208b5e31e3	1336928691
11285	4b857281f964a5208b5e31e3	1336928691
5811	4b857281f964a5208b5e31e3	1336928691
17747	4b857281f964a5208b5e31e3	1336928691
19861	4b857281f964a5208b5e31e3	1336928691
19780	4b857281f964a5208b5e31e3	1336928691
1183	4b857281f964a5208b5e31e3	1336928691
8462	4b857281f964a5208b5e31e3	1336928691
18141	4b857281f964a5208b5e31e3	1336928691
14222	4b857281f964a5208b5e31e3	1336928691
13192	4b857281f964a5208b5e31e3	1336928691
5171	4b857281f964a5208b5e31e3	1336928691
1171	4b857281f964a5208b5e31e3	1336928691
6240	4b857281f964a5208b5e31e3	1336928691
19439	4b857281f964a5208b5e31e3	1336928691
16064	4b857281f964a5208b5e31e3	1336928691
16751	4b857281f964a5208b5e31e3	1336928691
7013	4b857281f964a5208b5e31e3	1336928691
15115	4b857281f964a5208b5e31e3	1336928691
19796	4b857281f964a5208b5e31e3	1336928691
16264	4b857281f964a5208b5e31e3	1336928691
6697	4b857281f964a5208b5e31e3	1336928691
16696	4b857281f964a5208b5e31e3	1336928691
11862	4b857281f964a5208b5e31e3	1336928691
18625	4b857281f964a5208b5e31e3	1336928691
1310	4b857281f964a5208b5e31e3	1336928691
3859	4b857281f964a5208b5e31e3	1336928691
8582	4b857281f964a5208b5e31e3	1336928691
5576	4b857281f964a5208b5e31e3	1336928691
18329	4b857281f964a5208b5e31e3	1336928691
11536	4b857281f964a5208b5e31e3	1336928691
3189	4b857281f964a5208b5e31e3	1336928691
1727	4b857281f964a5208b5e31e3	1336928691
466	4b857281f964a5208b5e31e3	1336928691
7994	4b857281f964a5208b5e31e3	1336928691
10496	4b857281f964a5208b5e31e3	1336928691
12678	4b857281f964a5208b5e31e3	1336928691
10271	4b857281f964a5208b5e31e3	1336928691
1197	4b857281f964a5208b5e31e3	1336928691
6506	4b857281f964a5208b5e31e3	1336928691
1861	4b857281f964a5208b5e31e3	1336928691
4164	4b857281f964a5208b5e31e3	1336928691
6250	4b857281f964a5208b5e31e3	1336928691
2575	4b857281f964a5208b5e31e3	1336928691
17511	4b857281f964a5208b5e31e3	1336928691
5051	4b857281f964a5208b5e31e3	1336928691
14900	4b857281f964a5208b5e31e3	1336928691
19440	4b857281f964a5208b5e31e3	1336928691
8021	4b857281f964a5208b5e31e3	1336928691
1116	4b857281f964a5208b5e31e3	1336928691
16544	4b857281f964a5208b5e31e3	1336928691
2458	4b857281f964a5208b5e31e3	1336928691
11022	4b857281f964a5208b5e31e3	1336928691
377	4b857281f964a5208b5e31e3	1336928691
5326	4b857281f964a5208b5e31e3	1336928691
5807	4b857281f964a5208b5e31e3	1336928691
11190	4b857281f964a5208b5e31e3	1336928691
2230	4b857281f964a5208b5e31e3	1336928691
6326	4b857281f964a5208b5e31e3	1336928691
13091	4b857281f964a5208b5e31e3	1336928691
3928	4ad5d824f964a520b70321e3	1336928734
19185	4ad5d824f964a520b70321e3	1336928734
10635	4ad5d824f964a520b70321e3	1336928734
10464	4ad5d824f964a520b70321e3	1336928734
17776	4ad5d824f964a520b70321e3	1336928734
12715	4ad5d824f964a520b70321e3	1336928734
8476	4ad5d824f964a520b70321e3	1336928734
9717	4ad5d824f964a520b70321e3	1336928734
11057	4ad5d824f964a520b70321e3	1336928734
19186	4ad5d824f964a520b70321e3	1336928734
18386	4ad5d824f964a520b70321e3	1336928734
16795	4ad5d824f964a520b70321e3	1336928734
13148	4ad5d824f964a520b70321e3	1336928734
5940	4ad5d824f964a520b70321e3	1336928734
8809	4ad5d824f964a520b70321e3	1336928734
19043	4ad5d824f964a520b70321e3	1336928734
425	4ad5d824f964a520b70321e3	1336928734
3003	4ad5d824f964a520b70321e3	1336928734
16890	4ad5d824f964a520b70321e3	1336928734
17762	4ad5d824f964a520b70321e3	1336928734
12873	4ad5d824f964a520b70321e3	1336928734
7186	4ad5d824f964a520b70321e3	1336928734
10274	4ad5d824f964a520b70321e3	1336928734
3996	4ad5d824f964a520b70321e3	1336928734
18714	4ad5d824f964a520b70321e3	1336928734
10954	4ad5d824f964a520b70321e3	1336928734
7181	4ad5d824f964a520b70321e3	1336928734
7484	4ad5d824f964a520b70321e3	1336928734
9499	4ad5d824f964a520b70321e3	1336928734
2721	4ad5d824f964a520b70321e3	1336928734
5516	4ad5d824f964a520b70321e3	1336928734
11176	4ad5d824f964a520b70321e3	1336928734
3314	4ad5d824f964a520b70321e3	1336928734
2694	4ad5d824f964a520b70321e3	1336928734
12865	4ad5d824f964a520b70321e3	1336928734
7092	4ad5d824f964a520b70321e3	1336928734
7470	4ad5d824f964a520b70321e3	1336928734
7367	4ad5d824f964a520b70321e3	1336928734
182	4ad5d824f964a520b70321e3	1336928734
12696	4ad5d824f964a520b70321e3	1336928734
18403	4ad5d824f964a520b70321e3	1336928734
81	4ad5d824f964a520b70321e3	1336928734
6235	4ad5d824f964a520b70321e3	1336928734
16733	4ad5d824f964a520b70321e3	1336928734
11208	4ad5d824f964a520b70321e3	1336928734
15448	4ad5d824f964a520b70321e3	1336928734
16446	4ad5d824f964a520b70321e3	1336928734
9941	4ad5d824f964a520b70321e3	1336928734
12561	4ad5d824f964a520b70321e3	1336928734
5073	4ad5d824f964a520b70321e3	1336928734
2567	4ad5d824f964a520b70321e3	1336928734
5480	4ad5d824f964a520b70321e3	1336928734
141	4ad5d824f964a520b70321e3	1336928734
13448	4ad5d824f964a520b70321e3	1336928734
11582	4ad5d824f964a520b70321e3	1336928734
12364	4ad5d824f964a520b70321e3	1336928734
9725	4ad5d824f964a520b70321e3	1336928734
16944	4ad5d824f964a520b70321e3	1336928734
760	4ad5d824f964a520b70321e3	1336928734
16620	4ad5d824f964a520b70321e3	1336928734
5573	4ad5d824f964a520b70321e3	1336928734
